DAILY VALUES

Stations
Stnr;Name;Operates from;Operates until;Altitude;Latitude;Longitude;Municipality;County;Region
27400;NØTTERØY - FØYNLAND;Jul 1895;;2;59.2366;10.4560;Færder;Vestfold;SOUTHEASTERN NORWAY
27410;MÅKERØY;Dec 1967;Sep 1994;43;59.1578;10.4402;Færder;Vestfold;SOUTHEASTERN NORWAY
27450;MELSOM;Apr 1959;;26;59.2300;10.3483;Sandefjord;Vestfold;SOUTHEASTERN NORWAY
27470;TORP;Sep 1959;;88;59.1845;10.2553;Sandefjord;Vestfold;SOUTHEASTERN NORWAY
27500;FÆRDER FYR;Jan 1885;;6;59.0272;10.5242;Færder;Vestfold;SOUTHEASTERN NORWAY

Elements
Code;Name;Unit
TAM;Mean temperature;degC
TAN;Minimum temperature;degC
TAND;Air temperatur;degC
TAX;Maximum temperature;degC
TAXD;Air temperature;degC


****************** NOTE *****************
27470 No data for TAND, TAXD
********************************************
****************** NOTE *****************
27410 No data for TAND, TAXD
********************************************
****************** NOTE *****************
No data for: 27470, 27470, 27470, 27470, 27470, 27470
********************************************

Quality information for calculated values
Explanation;Code
OK;OK
Slightly uncertain;LU
Very uncertain;SU
Very uncertain, modeldata;SU-M
Erroneous;FE

****************** NOTE *****************
Datavalue marked x means not access or that the quality is 'Very uncertain, modeldata' (Level 6 or more).
********************************************

St.no;Date;TAM;fTAM;TAN;fTAN;TAND;fTAND;TAX;fTAX;TAXD;fTAXD
27410;18.04.1994;3.9;LU;-0.5;LU;-9999;-9999;9.5;LU;-9999;-9999
27410;19.04.1994;3.8;LU;1.0;LU;-9999;-9999;7.5;LU;-9999;-9999
27410;20.04.1994;6.6;LU;3.0;LU;-9999;-9999;12.0;LU;-9999;-9999
27410;21.04.1994;5.7;LU;4.0;LU;-9999;-9999;7.5;LU;-9999;-9999
27410;22.04.1994;5.2;LU;3.5;LU;-9999;-9999;7.5;LU;-9999;-9999
27410;23.04.1994;7.9;LU;4.0;LU;-9999;-9999;14.0;LU;-9999;-9999
27410;24.04.1994;10.4;LU;5.0;LU;-9999;-9999;16.5;LU;-9999;-9999
27410;25.04.1994;11.9;LU;7.0;LU;-9999;-9999;16.0;LU;-9999;-9999
27410;26.04.1994;8.6;LU;6.0;LU;-9999;-9999;15.2;LU;-9999;-9999
27410;27.04.1994;7.0;LU;5.0;LU;-9999;-9999;9.5;LU;-9999;-9999
27410;28.04.1994;7.6;LU;5.0;LU;-9999;-9999;10.0;LU;-9999;-9999
27410;29.04.1994;10.7;LU;6.0;LU;-9999;-9999;16.0;LU;-9999;-9999
27410;30.04.1994;8.7;LU;5.0;LU;-9999;-9999;14.0;LU;-9999;-9999
27410;01.05.1994;6.9;LU;3.5;LU;-9999;-9999;10.5;LU;-9999;-9999
27410;02.05.1994;9.0;LU;4.0;LU;-9999;-9999;13.0;LU;-9999;-9999
27410;03.05.1994;7.1;LU;5.0;LU;-9999;-9999;13.0;LU;-9999;-9999
27410;04.05.1994;8.1;LU;3.0;LU;-9999;-9999;14.0;LU;-9999;-9999
27410;05.05.1994;10.1;LU;6.3;LU;-9999;-9999;14.7;LU;-9999;-9999
27410;06.05.1994;7.7;LU;5.0;LU;-9999;-9999;13.4;LU;-9999;-9999
27410;07.05.1994;8.3;LU;7.8;LU;-9999;-9999;11.0;LU;-9999;-9999
27410;08.05.1994;11.7;LU;7.5;LU;-9999;-9999;16.0;LU;-9999;-9999
27410;09.05.1994;10.7;LU;8.3;LU;-9999;-9999;14.5;LU;-9999;-9999
27410;10.05.1994;13.8;LU;7.5;LU;-9999;-9999;21.5;LU;-9999;-9999
27410;11.05.1994;16.4;LU;9.8;LU;-9999;-9999;24.0;LU;-9999;-9999
27410;12.05.1994;14.9;LU;11.5;LU;-9999;-9999;21.1;LU;-9999;-9999
27410;13.05.1994;12.1;LU;10.0;LU;-9999;-9999;18.0;LU;-9999;-9999
27410;14.05.1994;13.0;LU;8.0;LU;-9999;-9999;19.5;LU;-9999;-9999
27410;15.05.1994;11.8;LU;7.6;LU;-9999;-9999;17.0;LU;-9999;-9999
27410;16.05.1994;9.4;LU;6.0;LU;-9999;-9999;14.0;LU;-9999;-9999
27410;17.05.1994;10.7;LU;6.0;LU;-9999;-9999;15.5;LU;-9999;-9999
27410;18.05.1994;10.1;LU;7.5;LU;-9999;-9999;14.2;LU;-9999;-9999
27410;19.05.1994;10.6;LU;8.5;LU;-9999;-9999;14.0;LU;-9999;-9999
27410;20.05.1994;12.6;LU;7.3;LU;-9999;-9999;18.0;LU;-9999;-9999
27410;21.05.1994;10.5;LU;6.0;LU;-9999;-9999;16.2;LU;-9999;-9999
27410;22.05.1994;11.8;LU;7.0;LU;-9999;-9999;19.0;LU;-9999;-9999
27410;23.05.1994;11.8;LU;7.0;LU;-9999;-9999;17.0;LU;-9999;-9999
27410;24.05.1994;12.1;LU;7.0;LU;-9999;-9999;19.0;LU;-9999;-9999
27410;25.05.1994;12.8;LU;10.0;LU;-9999;-9999;18.0;LU;-9999;-9999
27410;26.05.1994;11.0;LU;9.5;LU;-9999;-9999;14.5;LU;-9999;-9999
27410;27.05.1994;9.8;LU;5.0;LU;-9999;-9999;15.2;LU;-9999;-9999
27410;28.05.1994;10.5;LU;7.5;LU;-9999;-9999;14.0;LU;-9999;-9999
27410;29.05.1994;9.2;LU;6.5;LU;-9999;-9999;15.0;LU;-9999;-9999
27410;30.05.1994;10.4;LU;5.5;LU;-9999;-9999;16.0;LU;-9999;-9999
27410;31.05.1994;13.3;LU;7.0;LU;-9999;-9999;19.5;LU;-9999;-9999
27410;01.06.1994;12.8;LU;8.5;LU;-9999;-9999;20.0;LU;-9999;-9999
27410;02.06.1994;12.9;LU;9.5;LU;-9999;-9999;18.0;LU;-9999;-9999
27410;03.06.1994;12.1;LU;9.0;LU;-9999;-9999;16.0;LU;-9999;-9999
27410;04.06.1994;12.5;LU;10.0;LU;-9999;-9999;15.5;LU;-9999;-9999
27410;05.06.1994;12.1;LU;10.0;LU;-9999;-9999;18.5;LU;-9999;-9999
27410;06.06.1994;14.1;LU;11.0;LU;-9999;-9999;19.0;LU;-9999;-9999
27410;07.06.1994;14.7;LU;10.0;LU;-9999;-9999;20.0;LU;-9999;-9999
27410;08.06.1994;12.6;LU;8.0;LU;-9999;-9999;18.0;LU;-9999;-9999
27410;09.06.1994;11.6;LU;6.5;LU;-9999;-9999;17.0;LU;-9999;-9999
27410;10.06.1994;11.9;LU;8.5;LU;-9999;-9999;16.0;LU;-9999;-9999
27410;11.06.1994;12.5;LU;7.0;LU;-9999;-9999;19.0;LU;-9999;-9999
27410;12.06.1994;16.0;LU;12.0;LU;-9999;-9999;21.0;LU;-9999;-9999
27410;13.06.1994;16.9;LU;13.0;LU;-9999;-9999;23.2;LU;-9999;-9999
27410;14.06.1994;16.1;LU;11.0;LU;-9999;-9999;22.0;LU;-9999;-9999
27410;15.06.1994;10.0;LU;7.0;LU;-9999;-9999;18.2;LU;-9999;-9999
27410;16.06.1994;9.9;LU;7.0;LU;-9999;-9999;15.0;LU;-9999;-9999
27410;17.06.1994;10.9;LU;7.0;LU;-9999;-9999;15.5;LU;-9999;-9999
27410;18.06.1994;9.8;LU;8.5;LU;-9999;-9999;13.0;LU;-9999;-9999
27410;19.06.1994;13.3;LU;9.0;LU;-9999;-9999;20.0;LU;-9999;-9999
27410;20.06.1994;14.5;LU;9.0;LU;-9999;-9999;20.0;LU;-9999;-9999
27410;21.06.1994;12.1;LU;11.0;LU;-9999;-9999;17.1;LU;-9999;-9999
27410;22.06.1994;13.6;LU;10.5;LU;-9999;-9999;20.0;LU;-9999;-9999
27410;23.06.1994;13.2;LU;9.0;LU;-9999;-9999;18.8;LU;-9999;-9999
27410;24.06.1994;13.4;LU;8.5;LU;-9999;-9999;19.2;LU;-9999;-9999
27410;25.06.1994;13.5;LU;10.5;LU;-9999;-9999;17.5;LU;-9999;-9999
27410;26.06.1994;13.7;LU;12.0;LU;-9999;-9999;15.0;LU;-9999;-9999
27410;27.06.1994;15.6;LU;12.5;LU;-9999;-9999;21.0;LU;-9999;-9999
27410;28.06.1994;17.7;LU;13.0;LU;-9999;-9999;24.5;LU;-9999;-9999
27410;29.06.1994;15.2;LU;13.2;LU;-9999;-9999;18.0;LU;-9999;-9999
27410;30.06.1994;16.0;LU;10.0;LU;-9999;-9999;23.0;LU;-9999;-9999
27410;01.07.1994;14.8;LU;10.2;LU;-9999;-9999;21.2;LU;-9999;-9999
27410;02.07.1994;15.1;LU;10.5;LU;-9999;-9999;21.0;LU;-9999;-9999
27410;03.07.1994;16.6;LU;11.5;LU;-9999;-9999;21.5;LU;-9999;-9999
27410;04.07.1994;19.3;LU;11.0;LU;-9999;-9999;26.2;LU;-9999;-9999
27410;05.07.1994;21.5;LU;18.5;LU;-9999;-9999;26.5;LU;-9999;-9999
27410;06.07.1994;18.6;LU;15.5;LU;-9999;-9999;25.5;LU;-9999;-9999
27410;07.07.1994;19.5;LU;13.5;LU;-9999;-9999;26.5;LU;-9999;-9999
27410;08.07.1994;20.6;LU;16.5;LU;-9999;-9999;27.0;LU;-9999;-9999
27410;09.07.1994;18.1;LU;16.5;LU;-9999;-9999;24.0;LU;-9999;-9999
27410;10.07.1994;16.2;LU;8.5;LU;-9999;-9999;22.0;LU;-9999;-9999
27410;11.07.1994;17.3;LU;15.0;LU;-9999;-9999;20.2;LU;-9999;-9999
27410;12.07.1994;18.8;LU;15.0;LU;-9999;-9999;24.0;LU;-9999;-9999
27410;13.07.1994;21.3;LU;17.0;LU;-9999;-9999;25.0;LU;-9999;-9999
27410;14.07.1994;22.2;LU;18.0;LU;-9999;-9999;28.5;LU;-9999;-9999
27410;15.07.1994;19.9;LU;18.5;LU;-9999;-9999;24.0;LU;-9999;-9999
27410;16.07.1994;18.1;LU;14.0;LU;-9999;-9999;23.0;LU;-9999;-9999
27410;17.07.1994;17.5;LU;15.4;LU;-9999;-9999;22.0;LU;-9999;-9999
27410;18.07.1994;18.3;LU;13.4;LU;-9999;-9999;24.0;LU;-9999;-9999
27410;19.07.1994;20.9;LU;14.0;LU;-9999;-9999;28.5;LU;-9999;-9999
27410;20.07.1994;20.4;LU;16.5;LU;-9999;-9999;27.0;LU;-9999;-9999
27410;21.07.1994;19.6;LU;15.5;LU;-9999;-9999;23.2;LU;-9999;-9999
27410;22.07.1994;19.2;LU;16.5;LU;-9999;-9999;23.5;LU;-9999;-9999
27410;23.07.1994;20.2;LU;15.5;LU;-9999;-9999;26.5;LU;-9999;-9999
27410;24.07.1994;20.7;LU;14.5;LU;-9999;-9999;27.5;LU;-9999;-9999
27410;25.07.1994;21.3;LU;16.8;LU;-9999;-9999;26.5;LU;-9999;-9999
27410;26.07.1994;21.9;LU;16.5;LU;-9999;-9999;26.5;LU;-9999;-9999
27410;27.07.1994;20.8;LU;19.0;LU;-9999;-9999;24.5;LU;-9999;-9999
27410;28.07.1994;21.1;LU;19.5;LU;-9999;-9999;25.0;LU;-9999;-9999
27410;29.07.1994;18.3;LU;16.0;LU;-9999;-9999;22.6;LU;-9999;-9999
27410;30.07.1994;20.2;LU;14.0;LU;-9999;-9999;25.0;LU;-9999;-9999
27410;31.07.1994;21.6;LU;15.5;LU;-9999;-9999;28.0;LU;-9999;-9999
27410;01.08.1994;23.2;LU;19.2;LU;-9999;-9999;27.2;LU;-9999;-9999
27410;02.08.1994;21.0;LU;19.0;LU;-9999;-9999;26.0;LU;-9999;-9999
27410;03.08.1994;19.8;LU;17.0;LU;-9999;-9999;24.5;LU;-9999;-9999
27410;04.08.1994;19.1;LU;16.5;LU;-9999;-9999;24.0;LU;-9999;-9999
27410;05.08.1994;20.3;LU;18.5;LU;-9999;-9999;23.0;LU;-9999;-9999
27410;06.08.1994;21.0;LU;17.6;LU;-9999;-9999;26.0;LU;-9999;-9999
27410;07.08.1994;19.2;LU;15.5;LU;-9999;-9999;22.3;LU;-9999;-9999
27410;08.08.1994;17.6;LU;13.5;LU;-9999;-9999;22.5;LU;-9999;-9999
27410;09.08.1994;17.1;LU;12.0;LU;-9999;-9999;22.3;LU;-9999;-9999
27410;10.08.1994;18.4;LU;14.0;LU;-9999;-9999;24.0;LU;-9999;-9999
27410;11.08.1994;19.5;LU;15.0;LU;-9999;-9999;23.5;LU;-9999;-9999
27410;12.08.1994;18.2;LU;14.2;LU;-9999;-9999;24.2;LU;-9999;-9999
27410;13.08.1994;14.8;LU;13.2;LU;-9999;-9999;20.0;LU;-9999;-9999
27410;14.08.1994;12.3;LU;8.5;LU;-9999;-9999;17.5;LU;-9999;-9999
27410;15.08.1994;15.7;LU;12.5;LU;-9999;-9999;18.5;LU;-9999;-9999
27410;16.08.1994;14.9;LU;10.5;LU;-9999;-9999;19.5;LU;-9999;-9999
27410;17.08.1994;15.0;LU;12.3;LU;-9999;-9999;17.8;LU;-9999;-9999
27410;18.08.1994;15.6;LU;14.0;LU;-9999;-9999;19.8;LU;-9999;-9999
27410;19.08.1994;14.2;LU;12.7;LU;-9999;-9999;18.9;LU;-9999;-9999
27410;20.08.1994;13.3;LU;12.5;LU;-9999;-9999;14.2;LU;-9999;-9999
27410;21.08.1994;14.4;LU;12.0;LU;-9999;-9999;16.7;LU;-9999;-9999
27410;22.08.1994;13.8;LU;10.3;LU;-9999;-9999;20.0;LU;-9999;-9999
27410;23.08.1994;15.7;LU;11.5;LU;-9999;-9999;20.5;LU;-9999;-9999
27410;24.08.1994;16.2;LU;14.5;LU;-9999;-9999;19.5;LU;-9999;-9999
27410;25.08.1994;15.2;LU;13.9;LU;-9999;-9999;17.5;LU;-9999;-9999
27410;26.08.1994;15.3;LU;13.5;LU;-9999;-9999;17.5;LU;-9999;-9999
27410;27.08.1994;13.9;LU;12.0;LU;-9999;-9999;17.2;LU;-9999;-9999
27410;28.08.1994;12.0;LU;8.5;LU;-9999;-9999;15.5;LU;-9999;-9999
27410;29.08.1994;12.0;LU;10.4;LU;-9999;-9999;14.5;LU;-9999;-9999
27410;30.08.1994;13.6;LU;9.5;LU;-9999;-9999;17.5;LU;-9999;-9999
27410;31.08.1994;12.1;LU;8.7;LU;-9999;-9999;16.4;LU;-9999;-9999
27410;01.09.1994;14.9;LU;11.0;LU;-9999;-9999;18.5;LU;-9999;-9999
27410;02.09.1994;13.2;LU;12.3;LU;-9999;-9999;17.9;LU;-9999;-9999
27410;03.09.1994;13.5;LU;10.3;LU;-9999;-9999;15.0;LU;-9999;-9999
27410;04.09.1994;12.1;LU;11.9;LU;-9999;-9999;14.0;LU;-9999;-9999
27410;05.09.1994;12.6;LU;11.5;LU;-9999;-9999;14.0;LU;-9999;-9999
27410;06.09.1994;13.0;LU;11.0;LU;-9999;-9999;15.5;LU;-9999;-9999
27410;07.09.1994;12.6;LU;10.4;LU;-9999;-9999;15.0;LU;-9999;-9999
27410;08.09.1994;13.8;LU;11.5;LU;-9999;-9999;16.5;LU;-9999;-9999
27410;09.09.1994;11.4;LU;10.2;LU;-9999;-9999;15.0;LU;-9999;-9999
27410;10.09.1994;12.8;LU;10.0;LU;-9999;-9999;15.5;LU;-9999;-9999
27410;11.09.1994;12.1;LU;11.0;LU;-9999;-9999;15.5;LU;-9999;-9999
27410;12.09.1994;12.1;LU;7.0;LU;-9999;-9999;15.8;LU;-9999;-9999
27410;13.09.1994;12.1;LU;11.0;LU;-9999;-9999;15.3;LU;-9999;-9999
27410;14.09.1994;12.2;LU;9.0;LU;-9999;-9999;15.0;LU;-9999;-9999
27410;15.09.1994;10.5;LU;8.5;LU;-9999;-9999;13.7;LU;-9999;-9999
27410;16.09.1994;10.0;LU;8.2;LU;-9999;-9999;11.3;LU;-9999;-9999
27410;17.09.1994;9.3;LU;7.5;LU;-9999;-9999;11.0;LU;-9999;-9999
27410;18.09.1994;9.8;LU;7.4;LU;-9999;-9999;12.3;LU;-9999;-9999
27410;19.09.1994;8.1;LU;4.0;LU;-9999;-9999;11.5;LU;-9999;-9999
27410;20.09.1994;9.0;LU;6.0;LU;-9999;-9999;13.0;LU;-9999;-9999
27410;21.09.1994;9.7;LU;5.0;LU;-9999;-9999;14.0;LU;-9999;-9999
27410;22.09.1994;9.6;LU;-1.7;LU;-9999;-9999;17.0;LU;-9999;-9999
27410;23.09.1994;14.0;LU;9.0;LU;-9999;-9999;20.0;LU;-9999;-9999
27410;24.09.1994;12.9;LU;10.6;LU;-9999;-9999;17.0;LU;-9999;-9999
27410;25.09.1994;7.8;LU;5.0;LU;-9999;-9999;14.5;LU;-9999;-9999
27410;26.09.1994;8.6;LU;5.2;LU;-9999;-9999;11.5;LU;-9999;-9999
27410;27.09.1994;9.7;LU;7.5;LU;-9999;-9999;13.0;LU;-9999;-9999
27410;28.09.1994;9.1;LU;7.7;LU;-9999;-9999;12.0;LU;-9999;-9999
27410;29.09.1994;8.2;LU;5.0;LU;-9999;-9999;14.0;LU;-9999;-9999
27410;30.09.1994;4.1;LU;1.5;LU;-9999;-9999;8.5;LU;-9999;-9999
27410;01.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;02.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;03.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;04.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;05.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;06.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;07.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;08.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;09.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;10.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;11.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;12.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;13.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;14.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;15.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;16.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;17.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;18.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;19.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;20.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;21.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;22.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;23.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;24.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;25.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;26.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;27.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;28.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;29.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;30.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;31.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;01.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;02.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;03.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;04.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;05.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;06.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;07.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;08.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;09.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;10.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;11.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;12.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;13.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;14.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;15.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;16.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;17.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;18.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;19.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;20.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;21.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;22.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;23.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;24.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;25.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;26.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;27.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;28.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;29.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;30.11.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;01.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;02.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;03.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;04.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;05.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;06.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;07.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;08.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;09.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;10.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;11.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;12.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;13.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;14.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;15.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;16.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;17.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;18.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;19.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;20.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;21.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;22.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;23.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;24.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;25.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;26.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;27.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;28.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;29.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;30.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27410;31.12.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
27450;01.01.1989;-0.7;LU;-2.2;LU;-9999;-9999;5.5;LU;-9999;-9999
27450;02.01.1989;1.2;LU;-2.4;LU;-9999;-9999;4.5;LU;-9999;-9999
27450;03.01.1989;3.4;LU;2.0;LU;-9999;-9999;4.8;LU;-9999;-9999
27450;04.01.1989;4.9;LU;1.2;LU;-9999;-9999;5.8;LU;-9999;-9999
27450;05.01.1989;2.7;LU;0.7;LU;-9999;-9999;6.1;LU;-9999;-9999
27450;06.01.1989;-1.0;LU;-4.9;LU;-9999;-9999;4.0;LU;-9999;-9999
27450;07.01.1989;-0.7;LU;-2.2;LU;-9999;-9999;4.0;LU;-9999;-9999
27450;08.01.1989;4.5;LU;-1.6;LU;-9999;-9999;8.0;LU;-9999;-9999
27450;09.01.1989;5.7;LU;2.1;LU;-9999;-9999;7.7;LU;-9999;-9999
27450;10.01.1989;2.1;LU;-0.5;LU;-9999;-9999;7.5;LU;-9999;-9999
27450;11.01.1989;1.5;LU;-2.9;LU;-9999;-9999;5.3;LU;-9999;-9999
27450;12.01.1989;6.2;LU;5.1;LU;-9999;-9999;6.6;LU;-9999;-9999
27450;13.01.1989;4.8;LU;2.8;LU;-9999;-9999;7.4;LU;-9999;-9999
27450;14.01.1989;5.6;LU;0.2;LU;-9999;-9999;7.4;LU;-9999;-9999
27450;15.01.1989;9.3;LU;3.7;LU;-9999;-9999;11.8;LU;-9999;-9999
27450;16.01.1989;7.2;LU;3.1;LU;-9999;-9999;10.8;LU;-9999;-9999
27450;17.01.1989;4.2;LU;1.2;LU;-9999;-9999;9.3;LU;-9999;-9999
27450;18.01.1989;4.0;LU;1.5;LU;-9999;-9999;6.5;LU;-9999;-9999
27450;19.01.1989;7.4;LU;5.0;LU;-9999;-9999;9.3;LU;-9999;-9999
27450;20.01.1989;6.1;LU;5.5;LU;-9999;-9999;7.7;LU;-9999;-9999
27450;21.01.1989;4.1;LU;3.0;LU;-9999;-9999;6.1;LU;-9999;-9999
27450;22.01.1989;2.9;LU;0.3;LU;-9999;-9999;5.6;LU;-9999;-9999
27450;23.01.1989;3.5;LU;-1.0;LU;-9999;-9999;7.3;LU;-9999;-9999
27450;24.01.1989;5.3;LU;2.1;LU;-9999;-9999;8.3;LU;-9999;-9999
