DAILY VALUES

Stations
Stnr;Name;Operates from;Operates until;Altitude;Latitude;Longitude;Municipality;County;Region
18020;OSLO - LAMBERTSETER;May 1985;;135;59.8783;10.7857;Oslo;Oslo;SOUTHEASTERN NORWAY
18270;OSLO - VESTLI;Apr 1974;;200;59.9667;10.9333;Oslo;Oslo;SOUTHEASTERN NORWAY
18320;OSLO - HAUSMANNSGT;Jun 1984;Nov 2013;12;59.9305;10.7545;Oslo;Oslo;SOUTHEASTERN NORWAY
18500;BJØRNHOLT;Jan 1876;;360;60.0513;10.6878;Oslo;Oslo;SOUTHEASTERN NORWAY
18700;OSLO - BLINDERN;Jan 1931;;94;59.9423;10.7200;Oslo;Oslo;SOUTHEASTERN NORWAY
18701;OSLO - BLINDERN PLU;Apr 1968;;94;59.9423;10.7201;Oslo;Oslo;SOUTHEASTERN NORWAY
18950;TRYVANNSHØGDA;Aug 1927;;514;59.9847;10.6693;Oslo;Oslo;SOUTHEASTERN NORWAY
18960;TRYVASSHØGDA II;Jan 1976;Jun 1997;528;59.9886;10.6678;Oslo;Oslo;SOUTHEASTERN NORWAY

Elements
Code;Name;Unit
TAM;Mean temperature;degC
TAN;Minimum temperature;degC
TAND;Air temperatur;degC
TAX;Maximum temperature;degC
TAXD;Air temperature;degC


****************** NOTE *****************
18270 No data for TAN, TAND, TAX, TAXD
********************************************
****************** NOTE *****************
18960 No data for TAND, TAXD
********************************************
****************** NOTE *****************
18320 No data for TAN, TAND, TAX, TAXD
********************************************
****************** NOTE *****************
No data for: 18270, 18270, 18270, 18270, 18270, 18270, 18270, 18270, 18270, 18270, 18270, 18320, 18500, 18700
********************************************

Quality information for calculated values
Explanation;Code
OK;OK
Slightly uncertain;LU
Very uncertain;SU
Very uncertain, modeldata;SU-M
Erroneous;FE

****************** NOTE *****************
Datavalue marked x means not access or that the quality is 'Very uncertain, modeldata' (Level 6 or more).
********************************************

St.no;Date;TAM;fTAM;TAN;fTAN;TAND;fTAND;TAX;fTAX;TAXD;fTAXD
18020;05.01.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.02.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;18.02.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;19.02.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;27.02.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;05.03.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;08.03.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;09.03.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;10.03.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;01.09.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;08.09.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;21.09.1989;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;26.02.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;09.03.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.03.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;21.03.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;03.04.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.04.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;11.04.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;15.04.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;16.04.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;18.04.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.04.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.06.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.06.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;19.06.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;20.06.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;21.06.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;23.06.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;05.07.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.07.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.07.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.08.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;06.08.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;08.08.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;13.08.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;16.08.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;17.08.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;18.08.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;19.09.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;22.09.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;23.09.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.10.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.10.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;13.10.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;28.10.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.10.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;30.10.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.11.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.12.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;12.12.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;18.12.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;23.12.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;24.12.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;25.12.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;26.12.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;27.12.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.12.1990;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;01.01.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.01.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;06.01.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;08.01.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;09.02.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;22.02.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;23.02.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.03.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.03.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.04.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;10.06.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;19.06.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;20.06.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;21.06.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;27.06.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.06.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;13.07.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.07.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;16.07.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;17.07.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;18.07.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;20.07.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;21.07.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;06.08.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;30.09.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;01.10.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;06.10.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;18.10.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;27.10.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.10.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;30.10.1991;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.03.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;06.03.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.03.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;19.03.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;22.03.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;26.03.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.04.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;03.04.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.04.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;11.04.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.04.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;18.04.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;25.04.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.04.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;01.05.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.05.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;03.05.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;12.06.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;30.06.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.07.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;13.07.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.07.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;26.07.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.07.1992;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;09.07.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;11.07.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;12.07.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;21.07.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;22.07.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;27.07.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.08.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;16.08.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;17.08.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;23.08.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.09.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;21.09.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;26.09.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;03.10.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.10.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;05.10.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.10.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;08.10.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;10.10.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;21.10.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;11.11.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;13.11.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.11.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;23.11.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;24.11.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;25.11.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;30.11.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.12.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.12.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.12.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;16.12.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;24.12.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.12.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;30.12.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;31.12.1993;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;24.04.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;30.04.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;19.06.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;26.06.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;17.07.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.07.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.08.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;20.08.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;25.08.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;28.08.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.08.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.09.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;08.09.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;11.09.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;16.09.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;23.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;24.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;26.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;27.10.1994;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;31.03.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.04.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;12.04.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;15.04.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;21.05.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;28.05.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;30.05.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;31.05.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;01.06.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.06.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;11.06.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;12.06.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.06.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;18.06.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.07.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;06.07.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;15.07.1995;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;20.04.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;22.04.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;25.04.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;26.04.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;30.04.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;03.05.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.05.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;13.05.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;18.05.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;19.05.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;24.05.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;25.05.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;12.06.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;30.06.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.07.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.07.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;22.08.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;25.08.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;27.08.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;31.08.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;12.09.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;13.09.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;27.09.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;28.09.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.09.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.10.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;05.10.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;17.10.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;20.10.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;27.10.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;28.10.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.10.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;01.11.1996;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;24.02.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;25.02.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;28.02.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;01.03.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;26.03.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;09.04.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;11.04.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;05.05.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;06.05.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.05.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;10.05.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;11.05.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;12.05.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.05.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.06.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;18.06.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;21.06.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;22.06.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;23.06.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.06.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.07.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;28.07.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.07.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;10.08.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;24.08.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;25.08.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.09.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;12.09.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;13.09.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;21.09.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;06.10.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.10.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;08.10.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;17.10.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;01.11.1997;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;04.02.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.02.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;16.02.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;06.03.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;12.03.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;27.03.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;10.04.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;14.04.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;15.04.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;16.04.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;17.04.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;25.04.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;26.04.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;29.04.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;30.04.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.05.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;02.06.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;03.06.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;07.06.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;08.06.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;09.06.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;10.06.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;23.06.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
18020;26.06.1998;-9999;LU;-9999;LU;-9999;-9999;-9999;LU;-9999;-9999
